directory,avg_psnr,avg_ssim,avg_tv,avg_brisque,avg_clip_iqa,size_mb,duration_s,bitrate_kbps
/home/tpei0009/MMNet/samm/034/034_7_2,39.26788632540752,0.9157826344495388,28.81144753480569,3.2632313263721957,0.4876857457252649,25.38646411895752,3.12,68255.47948717949
/home/tpei0009/MMNet/samm/034/034_7_3,39.20369367406303,0.9157054632617262,28.665110815139045,2.7151852562313987,0.49876757746651057,27.27361011505127,3.36,68091.55476190476
/home/tpei0009/MMNet/samm/035/035_1_1,39.17493914640107,0.9172846663247709,31.587699313496433,10.739832678506541,0.6990859023360319,13.837271690368652,1.72,67485.72558139534
/home/tpei0009/MMNet/samm/035/035_4_1,39.19329289840887,0.9182224583407552,31.58576942212654,11.5274658203125,0.658758055080067,10.515287399291992,1.32,66824.71515151515
/home/tpei0009/MMNet/samm/035/035_4_2,39.08113386742195,0.91800787004755,31.85468835541696,11.441684607303504,0.7033973110444618,21.075928688049316,2.64,66968.82727272727
/home/tpei0009/MMNet/samm/035/035_5_1,39.091770984991896,0.916937215579571,31.137446575477476,11.70269775390625,0.666830445899338,19.50345802307129,2.44,67051.99344262296
/home/tpei0009/MMNet/samm/035/035_5_2,39.23850102708149,0.9171928670510098,30.933507948655347,11.10765850360577,0.6976505600489102,20.746192932128906,2.6,66935.26153846153
/home/tpei0009/MMNet/samm/035/035_5_3,39.16680980094894,0.9171231874816693,31.193218059754102,11.676712550474017,0.6677822698368115,28.436954498291016,3.56,67007.43370786517
/home/tpei0009/MMNet/samm/035/035_6_3,39.19781733749195,0.9172945114852392,30.596982387074252,11.4654541015625,0.6899323024247822,18.09418296813965,2.28,66572.37192982457
/home/tpei0009/MMNet/samm/035/035_7_1,38.955977813733995,0.9154610817245291,31.275050565931533,12.251668294270834,0.6307840294308132,14.359081268310547,1.8,66918.16888888889
/home/tpei0009/MMNet/samm/035/035_7_2,38.99068035137293,0.9125311254558316,30.900288493362897,11.951018972495168,0.6542749466355314,30.839207649230957,3.88,66674.74845360825
/home/tpei0009/MMNet/samm/036/036_7_3,40.270252263864606,0.9357722033893214,33.71811473846436,-0.4673297119140625,0.3958784520626068,29.279091835021973,4.0,61402.706
/home/tpei0009/MMNet/samm/037/037_3_1,38.823557125694165,0.9081292567599096,29.283582241504224,9.261406440239448,0.43663624664405726,25.83469867706299,3.08,70362.71428571429
/home/tpei0009/MMNet/samm/037/037_3_2,38.7365828071674,0.90826554216566,29.231406135559084,8.959813842773437,0.4261162960529327,33.53147506713867,4.0,70320.6
